Date,Close,Volume,Company,Ticker
2018-02-07 00:00:00-05:00,23.0,104538000,Tesla,TSLA
2018-02-08 00:00:00-05:00,21.01533317565918,154719000,Tesla,TSLA
2018-02-09 00:00:00-05:00,20.69466781616211,194005500,Tesla,TSLA
2018-02-12 00:00:00-05:00,21.048667907714844,93417000,Tesla,TSLA
2018-02-13 00:00:00-05:00,21.577333450317383,68403000,Tesla,TSLA
2018-02-14 00:00:00-05:00,21.487333297729492,59260500,Tesla,TSLA
2018-02-15 00:00:00-05:00,22.271333694458008,88693500,Tesla,TSLA
2018-02-16 00:00:00-05:00,22.365999221801758,84639000,Tesla,TSLA
2018-02-20 00:00:00-05:00,22.31800079345703,60141000,Tesla,TSLA
2018-02-21 00:00:00-05:00,22.219999313354492,48294000,Tesla,TSLA
2018-02-22 00:00:00-05:00,23.077999114990234,104547000,Tesla,TSLA
2018-02-23 00:00:00-05:00,23.469999313354492,87261000,Tesla,TSLA
2018-02-26 00:00:00-05:00,23.827999114990234,65100000,Tesla,TSLA
2018-02-27 00:00:00-05:00,23.39933204650879,71961000,Tesla,TSLA
2018-02-28 00:00:00-05:00,22.87066650390625,91045500,Tesla,TSLA
2018-03-01 00:00:00-05:00,22.062000274658203,103284000,Tesla,TSLA
2018-03-02 00:00:00-05:00,22.341333389282227,76392000,Tesla,TSLA
2018-03-05 00:00:00-05:00,22.22333335876465,57357000,Tesla,TSLA
2018-03-06 00:00:00-05:00,21.8799991607666,64285500,Tesla,TSLA
2018-03-07 00:00:00-05:00,22.15333366394043,75109500,Tesla,TSLA
2018-03-08 00:00:00-05:00,21.940000534057617,53493000,Tesla,TSLA
2018-03-09 00:00:00-05:00,21.81133270263672,82602000,Tesla,TSLA
2018-03-12 00:00:00-04:00,23.034000396728516,123960000,Tesla,TSLA
2018-03-13 00:00:00-04:00,22.78933334350586,89487000,Tesla,TSLA
2018-03-14 00:00:00-04:00,21.775333404541016,119511000,Tesla,TSLA
2018-03-15 00:00:00-04:00,21.706666946411133,98472000,Tesla,TSLA
2018-03-16 00:00:00-04:00,21.42333221435547,91759500,Tesla,TSLA
2018-03-19 00:00:00-04:00,20.90399932861328,112264500,Tesla,TSLA
2018-03-20 00:00:00-04:00,20.703332901000977,71464500,Tesla,TSLA
2018-03-21 00:00:00-04:00,21.101999282836914,89376000,Tesla,TSLA
2018-03-22 00:00:00-04:00,20.606666564941406,74097000,Tesla,TSLA
2018-03-23 00:00:00-04:00,20.1026668548584,99823500,Tesla,TSLA
2018-03-26 00:00:00-04:00,20.278667449951172,125628000,Tesla,TSLA
2018-03-27 00:00:00-04:00,18.61199951171875,208080000,Tesla,TSLA
2018-03-28 00:00:00-04:00,17.185333251953125,315021000,Tesla,TSLA
2018-03-29 00:00:00-04:00,17.742000579833984,227560500,Tesla,TSLA
2018-04-02 00:00:00-04:00,16.832000732421875,241710000,Tesla,TSLA
2018-04-03 00:00:00-04:00,17.8353328704834,282666000,Tesla,TSLA
2018-04-04 00:00:00-04:00,19.12933349609375,298450500,Tesla,TSLA
2018-04-05 00:00:00-04:00,20.381332397460938,286816500,Tesla,TSLA
2018-04-06 00:00:00-04:00,19.953332901000977,202804500,Tesla,TSLA
2018-04-09 00:00:00-04:00,19.310667037963867,153747000,Tesla,TSLA
2018-04-10 00:00:00-04:00,20.31333351135254,164847000,Tesla,TSLA
2018-04-11 00:00:00-04:00,20.062000274658203,112243500,Tesla,TSLA
2018-04-12 00:00:00-04:00,19.60533332824707,114132000,Tesla,TSLA
2018-04-13 00:00:00-04:00,20.022666931152344,109908000,Tesla,TSLA
2018-04-16 00:00:00-04:00,19.413999557495117,95077500,Tesla,TSLA
2018-04-17 00:00:00-04:00,19.179332733154297,105000000,Tesla,TSLA
2018-04-18 00:00:00-04:00,19.55666732788086,98365500,Tesla,TSLA
2018-04-19 00:00:00-04:00,20.005332946777344,91359000,Tesla,TSLA
2018-04-20 00:00:00-04:00,19.349332809448242,84418500,Tesla,TSLA
2018-04-23 00:00:00-04:00,18.891332626342773,73401000,Tesla,TSLA
2018-04-24 00:00:00-04:00,18.8973331451416,85279500,Tesla,TSLA
2018-04-25 00:00:00-04:00,18.71266746520996,60204000,Tesla,TSLA
2018-04-26 00:00:00-04:00,19.031999588012695,65340000,Tesla,TSLA
2018-04-27 00:00:00-04:00,19.60533332824707,65469000,Tesla,TSLA
2018-04-30 00:00:00-04:00,19.593332290649414,63423000,Tesla,TSLA
2018-05-01 00:00:00-04:00,19.994667053222656,69384000,Tesla,TSLA
2018-05-02 00:00:00-04:00,20.07666778564453,134556000,Tesla,TSLA
2018-05-03 00:00:00-04:00,18.963333129882812,260281500,Tesla,TSLA
2018-05-04 00:00:00-04:00,19.606000900268555,128541000,Tesla,TSLA
2018-05-07 00:00:00-04:00,20.184667587280273,130173000,Tesla,TSLA
2018-05-08 00:00:00-04:00,20.131332397460938,88950000,Tesla,TSLA
2018-05-09 00:00:00-04:00,20.456666946411133,85911000,Tesla,TSLA
2018-05-10 00:00:00-04:00,20.334667205810547,84774000,Tesla,TSLA
2018-05-11 00:00:00-04:00,20.070667266845703,70194000,Tesla,TSLA
2018-05-14 00:00:00-04:00,19.46466636657715,109302000,Tesla,TSLA
2018-05-15 00:00:00-04:00,18.94533348083496,142788000,Tesla,TSLA
2018-05-16 00:00:00-04:00,19.09866714477539,85110000,Tesla,TSLA
2018-05-17 00:00:00-04:00,18.96933364868164,66309000,Tesla,TSLA
2018-05-18 00:00:00-04:00,18.454666137695312,108778500,Tesla,TSLA
2018-05-21 00:00:00-04:00,18.965999603271484,137739000,Tesla,TSLA
2018-05-22 00:00:00-04:00,18.333999633789062,134187000,Tesla,TSLA
2018-05-23 00:00:00-04:00,18.60466766357422,89776500,Tesla,TSLA
2018-05-24 00:00:00-04:00,18.523332595825195,62650500,Tesla,TSLA
2018-05-25 00:00:00-04:00,18.59000015258789,58126500,Tesla,TSLA
2018-05-29 00:00:00-04:00,18.917333602905273,84999000,Tesla,TSLA
2018-05-30 00:00:00-04:00,19.447999954223633,112345500,Tesla,TSLA
2018-05-31 00:00:00-04:00,18.98200035095215,88795500,Tesla,TSLA
2018-06-01 00:00:00-04:00,19.454666137695312,81366000,Tesla,TSLA
2018-06-04 00:00:00-04:00,19.78266716003418,71967000,Tesla,TSLA
2018-06-05 00:00:00-04:00,19.408666610717773,89928000,Tesla,TSLA
2018-06-06 00:00:00-04:00,21.299999237060547,281509500,Tesla,TSLA
2018-06-07 00:00:00-04:00,21.07266616821289,215179500,Tesla,TSLA
2018-06-08 00:00:00-04:00,21.17733383178711,123078000,Tesla,TSLA
2018-06-11 00:00:00-04:00,22.139999389648438,197752500,Tesla,TSLA
2018-06-12 00:00:00-04:00,22.851333618164062,335211000,Tesla,TSLA
2018-06-13 00:00:00-04:00,22.985332489013672,142047000,Tesla,TSLA
2018-06-14 00:00:00-04:00,23.847999572753906,164715000,Tesla,TSLA
2018-06-15 00:00:00-04:00,23.878000259399414,162724500,Tesla,TSLA
2018-06-18 00:00:00-04:00,24.722000122070312,181098000,Tesla,TSLA
2018-06-19 00:00:00-04:00,23.503332138061523,191428500,Tesla,TSLA
2018-06-20 00:00:00-04:00,24.148000717163086,125755500,Tesla,TSLA
2018-06-21 00:00:00-04:00,23.167333602905273,119506500,Tesla,TSLA
2018-06-22 00:00:00-04:00,22.242000579833984,153991500,Tesla,TSLA
2018-06-25 00:00:00-04:00,22.200666427612305,103969500,Tesla,TSLA
2018-06-26 00:00:00-04:00,22.799999237060547,111787500,Tesla,TSLA
2018-06-27 00:00:00-04:00,22.96666717529297,125005500,Tesla,TSLA
2018-06-28 00:00:00-04:00,23.32866668701172,125970000,Tesla,TSLA
2018-06-29 00:00:00-04:00,22.863332748413086,97386000,Tesla,TSLA
2018-07-02 00:00:00-04:00,22.33799934387207,281397000,Tesla,TSLA
2018-07-03 00:00:00-04:00,20.724000930786133,184239000,Tesla,TSLA
2018-07-05 00:00:00-04:00,20.610666275024414,262146000,Tesla,TSLA
2018-07-06 00:00:00-04:00,20.593332290649414,132982500,Tesla,TSLA
2018-07-09 00:00:00-04:00,21.233999252319336,113952000,Tesla,TSLA
2018-07-10 00:00:00-04:00,21.49799919128418,142072500,Tesla,TSLA
2018-07-11 00:00:00-04:00,21.263999938964844,73261500,Tesla,TSLA
2018-07-12 00:00:00-04:00,21.11400032043457,85818000,Tesla,TSLA
2018-07-13 00:00:00-04:00,21.257999420166016,88047000,Tesla,TSLA
2018-07-16 00:00:00-04:00,20.67333221435547,117280500,Tesla,TSLA
2018-07-17 00:00:00-04:00,21.512666702270508,104943000,Tesla,TSLA
2018-07-18 00:00:00-04:00,21.59000015258789,84363000,Tesla,TSLA
2018-07-19 00:00:00-04:00,21.34866714477539,88729500,Tesla,TSLA
2018-07-20 00:00:00-04:00,20.905332565307617,77433000,Tesla,TSLA
2018-07-23 00:00:00-04:00,20.213333129882812,164893500,Tesla,TSLA
2018-07-24 00:00:00-04:00,19.82866668701172,143862000,Tesla,TSLA
2018-07-25 00:00:00-04:00,20.582666397094727,106131000,Tesla,TSLA
2018-07-26 00:00:00-04:00,20.44333267211914,69457500,Tesla,TSLA
2018-07-27 00:00:00-04:00,19.812000274658203,85549500,Tesla,TSLA
2018-07-30 00:00:00-04:00,19.344667434692383,102211500,Tesla,TSLA
2018-07-31 00:00:00-04:00,19.875999450683594,76153500,Tesla,TSLA
2018-08-01 00:00:00-04:00,20.055999755859375,151941000,Tesla,TSLA
2018-08-02 00:00:00-04:00,23.30266761779785,348225000,Tesla,TSLA
2018-08-03 00:00:00-04:00,23.211332321166992,204847500,Tesla,TSLA
2018-08-06 00:00:00-04:00,22.799333572387695,128464500,Tesla,TSLA
2018-08-07 00:00:00-04:00,25.30466651916504,463137000,Tesla,TSLA
2018-08-08 00:00:00-04:00,24.689332962036133,368568000,Tesla,TSLA
2018-08-09 00:00:00-04:00,23.496667861938477,257757000,Tesla,TSLA
2018-08-10 00:00:00-04:00,23.69933319091797,173280000,Tesla,TSLA
2018-08-13 00:00:00-04:00,23.76066780090332,156958500,Tesla,TSLA
2018-08-14 00:00:00-04:00,23.176000595092773,104796000,Tesla,TSLA
2018-08-15 00:00:00-04:00,22.57933235168457,136519500,Tesla,TSLA
2018-08-16 00:00:00-04:00,22.363332748413086,90960000,Tesla,TSLA
2018-08-17 00:00:00-04:00,20.366666793823242,284379000,Tesla,TSLA
2018-08-20 00:00:00-04:00,20.562667846679688,261034500,Tesla,TSLA
2018-08-21 00:00:00-04:00,21.459999084472656,197583000,Tesla,TSLA
2018-08-22 00:00:00-04:00,21.44266700744629,89190000,Tesla,TSLA
2018-08-23 00:00:00-04:00,21.34000015258789,77209500,Tesla,TSLA
2018-08-24 00:00:00-04:00,21.521333694458008,54039000,Tesla,TSLA
2018-08-27 00:00:00-04:00,21.284666061401367,196189500,Tesla,TSLA
2018-08-28 00:00:00-04:00,20.790666580200195,114736500,Tesla,TSLA
2018-08-29 00:00:00-04:00,20.333999633789062,111711000,Tesla,TSLA
2018-08-30 00:00:00-04:00,20.209999084472656,108250500,Tesla,TSLA
2018-08-31 00:00:00-04:00,20.110666275024414,80626500,Tesla,TSLA
2018-09-04 00:00:00-04:00,19.26333236694336,125257500,Tesla,TSLA
2018-09-05 00:00:00-04:00,18.715999603271484,115812000,Tesla,TSLA
2018-09-06 00:00:00-04:00,18.729999542236328,112212000,Tesla,TSLA
2018-09-07 00:00:00-04:00,17.549333572387695,337378500,Tesla,TSLA
2018-09-10 00:00:00-04:00,19.03333282470703,214252500,Tesla,TSLA
2018-09-11 00:00:00-04:00,18.62933349609375,137550000,Tesla,TSLA
2018-09-12 00:00:00-04:00,19.369333267211914,150231000,Tesla,TSLA
2018-09-13 00:00:00-04:00,19.297332763671875,95104500,Tesla,TSLA
2018-09-14 00:00:00-04:00,19.68000030517578,101484000,Tesla,TSLA
2018-09-17 00:00:00-04:00,19.6560001373291,103314000,Tesla,TSLA
2018-09-18 00:00:00-04:00,18.997333526611328,248212500,Tesla,TSLA
2018-09-19 00:00:00-04:00,19.934667587280273,124423500,Tesla,TSLA
2018-09-20 00:00:00-04:00,19.8886661529541,110241000,Tesla,TSLA
2018-09-21 00:00:00-04:00,19.940000534057617,75757500,Tesla,TSLA
2018-09-24 00:00:00-04:00,19.978666305541992,72645000,Tesla,TSLA
2018-09-25 00:00:00-04:00,20.06599998474121,67225500,Tesla,TSLA
2018-09-26 00:00:00-04:00,20.6386661529541,117648000,Tesla,TSLA
2018-09-27 00:00:00-04:00,20.501333236694336,127636500,Tesla,TSLA
2018-09-28 00:00:00-04:00,17.65133285522461,504745500,Tesla,TSLA
2018-10-01 00:00:00-04:00,20.713333129882812,326664000,Tesla,TSLA
2018-10-02 00:00:00-04:00,20.06800079345703,176152500,Tesla,TSLA
2018-10-03 00:00:00-04:00,19.65333366394043,119925000,Tesla,TSLA
2018-10-04 00:00:00-04:00,18.788667678833008,147213000,Tesla,TSLA
2018-10-05 00:00:00-04:00,17.463333129882812,269167500,Tesla,TSLA
2018-10-08 00:00:00-04:00,16.70400047302246,202090500,Tesla,TSLA
2018-10-09 00:00:00-04:00,17.520000457763672,180909000,Tesla,TSLA
2018-10-10 00:00:00-04:00,17.125333786010742,192229500,Tesla,TSLA
2018-10-11 00:00:00-04:00,16.815332412719727,122515500,Tesla,TSLA
2018-10-12 00:00:00-04:00,17.25200080871582,108021000,Tesla,TSLA
2018-10-15 00:00:00-04:00,17.305999755859375,93000000,Tesla,TSLA
2018-10-16 00:00:00-04:00,18.439332962036133,142896000,Tesla,TSLA
2018-10-17 00:00:00-04:00,18.118667602539062,129832500,Tesla,TSLA
2018-10-18 00:00:00-04:00,17.5939998626709,81318000,Tesla,TSLA
2018-10-19 00:00:00-04:00,17.333332061767578,140632500,Tesla,TSLA
2018-10-22 00:00:00-04:00,17.39666748046875,84004500,Tesla,TSLA
2018-10-23 00:00:00-04:00,19.609333038330078,285417000,Tesla,TSLA
2018-10-24 00:00:00-04:00,19.233333587646484,300874500,Tesla,TSLA
2018-10-25 00:00:00-04:00,20.99066734313965,312610500,Tesla,TSLA
2018-10-26 00:00:00-04:00,22.059999465942383,411382500,Tesla,TSLA
2018-10-29 00:00:00-04:00,22.323333740234375,217290000,Tesla,TSLA
2018-10-30 00:00:00-04:00,21.99333381652832,136900500,Tesla,TSLA
2018-10-31 00:00:00-04:00,22.488000869750977,114364500,Tesla,TSLA
2018-11-01 00:00:00-04:00,22.95199966430664,120001500,Tesla,TSLA
2018-11-02 00:00:00-04:00,23.0939998626709,117120000,Tesla,TSLA
2018-11-05 00:00:00-05:00,22.760000228881836,117465000,Tesla,TSLA
2018-11-06 00:00:00-05:00,22.737333297729492,101443500,Tesla,TSLA
2018-11-07 00:00:00-05:00,23.21066665649414,110617500,Tesla,TSLA
2018-11-08 00:00:00-05:00,23.426666259765625,106360500,Tesla,TSLA
2018-11-09 00:00:00-05:00,23.367332458496094,76482000,Tesla,TSLA
2018-11-12 00:00:00-05:00,22.0853328704834,104122500,Tesla,TSLA
2018-11-13 00:00:00-05:00,22.582000732421875,81729000,Tesla,TSLA
2018-11-14 00:00:00-05:00,22.933332443237305,75604500,Tesla,TSLA
2018-11-15 00:00:00-05:00,23.229333877563477,69385500,Tesla,TSLA
2018-11-16 00:00:00-05:00,23.62066650390625,108093000,Tesla,TSLA
2018-11-19 00:00:00-05:00,23.564666748046875,145633500,Tesla,TSLA
2018-11-20 00:00:00-05:00,23.166000366210938,120070500,Tesla,TSLA
2018-11-21 00:00:00-05:00,22.54599952697754,70302000,Tesla,TSLA
2018-11-23 00:00:00-05:00,21.722000122070312,63039000,Tesla,TSLA
2018-11-26 00:00:00-05:00,23.066667556762695,119881500,Tesla,TSLA
2018-11-27 00:00:00-05:00,22.92799949645996,95374500,Tesla,TSLA
2018-11-28 00:00:00-05:00,23.191333770751953,61914000,Tesla,TSLA
2018-11-29 00:00:00-05:00,22.744667053222656,46210500,Tesla,TSLA
2018-11-30 00:00:00-05:00,23.365333557128906,84436500,Tesla,TSLA
2018-12-03 00:00:00-05:00,23.89933204650879,124597500,Tesla,TSLA
2018-12-04 00:00:00-05:00,23.979999542236328,126928500,Tesla,TSLA
2018-12-06 00:00:00-05:00,24.20400047302246,117637500,Tesla,TSLA
2018-12-07 00:00:00-05:00,23.864667892456055,172668000,Tesla,TSLA
2018-12-10 00:00:00-05:00,24.343332290649414,99202500,Tesla,TSLA
2018-12-11 00:00:00-05:00,24.450666427612305,94632000,Tesla,TSLA
2018-12-12 00:00:00-05:00,24.440000534057617,75405000,Tesla,TSLA
2018-12-13 00:00:00-05:00,25.119333267211914,110488500,Tesla,TSLA
2018-12-14 00:00:00-05:00,24.380666732788086,95064000,Tesla,TSLA
2018-12-17 00:00:00-05:00,23.22800064086914,115110000,Tesla,TSLA
2018-12-18 00:00:00-05:00,22.468666076660156,106500000,Tesla,TSLA
2018-12-19 00:00:00-05:00,22.197999954223633,124113000,Tesla,TSLA
2018-12-20 00:00:00-05:00,21.025333404541016,136078500,Tesla,TSLA
2018-12-21 00:00:00-05:00,21.31800079345703,120252000,Tesla,TSLA
2018-12-24 00:00:00-05:00,19.69266700744629,83398500,Tesla,TSLA
2018-12-26 00:00:00-05:00,21.73933219909668,122446500,Tesla,TSLA
2018-12-27 00:00:00-05:00,21.075332641601562,128626500,Tesla,TSLA
2018-12-28 00:00:00-05:00,22.257999420166016,149085000,Tesla,TSLA
2018-12-31 00:00:00-05:00,22.18666648864746,94534500,Tesla,TSLA
2019-01-02 00:00:00-05:00,20.674667358398438,174879000,Tesla,TSLA
2019-01-03 00:00:00-05:00,20.02400016784668,104478000,Tesla,TSLA
2019-01-04 00:00:00-05:00,21.179332733154297,110911500,Tesla,TSLA
2019-01-07 00:00:00-05:00,22.33066749572754,113268000,Tesla,TSLA
2019-01-08 00:00:00-05:00,22.356666564941406,105127500,Tesla,TSLA
2019-01-09 00:00:00-05:00,22.568666458129883,81493500,Tesla,TSLA
2019-01-10 00:00:00-05:00,22.99799919128418,90846000,Tesla,TSLA
2019-01-11 00:00:00-05:00,23.150667190551758,75586500,Tesla,TSLA
2019-01-14 00:00:00-05:00,22.293333053588867,78709500,Tesla,TSLA
2019-01-15 00:00:00-05:00,22.961999893188477,90849000,Tesla,TSLA
2019-01-16 00:00:00-05:00,23.06999969482422,70375500,Tesla,TSLA
2019-01-17 00:00:00-05:00,23.15399932861328,55150500,Tesla,TSLA
2019-01-18 00:00:00-05:00,20.150667190551758,362262000,Tesla,TSLA
2019-01-22 00:00:00-05:00,19.92799949645996,181000500,Tesla,TSLA
2019-01-23 00:00:00-05:00,19.172666549682617,187950000,Tesla,TSLA
2019-01-24 00:00:00-05:00,19.43400001525879,120183000,Tesla,TSLA
2019-01-25 00:00:00-05:00,19.80266761779785,108744000,Tesla,TSLA
2019-01-28 00:00:00-05:00,19.7586669921875,96349500,Tesla,TSLA
2019-01-29 00:00:00-05:00,19.83066749572754,69325500,Tesla,TSLA
2019-01-30 00:00:00-05:00,20.584667205810547,168754500,Tesla,TSLA
2019-01-31 00:00:00-05:00,20.468000411987305,188538000,Tesla,TSLA
2019-02-01 00:00:00-05:00,20.81399917602539,109251000,Tesla,TSLA
2019-02-04 00:00:00-05:00,20.859333038330078,110281500,Tesla,TSLA
2019-02-05 00:00:00-05:00,21.42333221435547,101142000,Tesla,TSLA
2019-02-06 00:00:00-05:00,21.148000717163086,75577500,Tesla,TSLA
2019-02-07 00:00:00-05:00,20.500667572021484,97809000,Tesla,TSLA
2019-02-08 00:00:00-05:00,20.386667251586914,87663000,Tesla,TSLA
2019-02-11 00:00:00-05:00,20.856000900268555,106945500,Tesla,TSLA
2019-02-12 00:00:00-05:00,20.78733253479004,82764000,Tesla,TSLA
2019-02-13 00:00:00-05:00,20.544666290283203,77124000,Tesla,TSLA
2019-02-14 00:00:00-05:00,20.251333236694336,78012000,Tesla,TSLA
2019-02-15 00:00:00-05:00,20.525333404541016,58573500,Tesla,TSLA
2019-02-19 00:00:00-05:00,20.375999450683594,62526000,Tesla,TSLA
2019-02-20 00:00:00-05:00,20.17066764831543,107131500,Tesla,TSLA
2019-02-21 00:00:00-05:00,19.415332794189453,133638000,Tesla,TSLA
2019-02-22 00:00:00-05:00,19.6473331451416,86109000,Tesla,TSLA
2019-02-25 00:00:00-05:00,19.917999267578125,99397500,Tesla,TSLA
2019-02-26 00:00:00-05:00,19.857332229614258,128737500,Tesla,TSLA
2019-02-27 00:00:00-05:00,20.982667922973633,167758500,Tesla,TSLA
2019-02-28 00:00:00-05:00,21.325332641601562,157810500,Tesla,TSLA
2019-03-01 00:00:00-05:00,19.652666091918945,343671000,Tesla,TSLA
2019-03-04 00:00:00-05:00,19.02400016784668,256452000,Tesla,TSLA
2019-03-05 00:00:00-05:00,18.43600082397461,281470500,Tesla,TSLA
2019-03-06 00:00:00-05:00,18.416000366210938,155032500,Tesla,TSLA
2019-03-07 00:00:00-05:00,18.439332962036133,141637500,Tesla,TSLA
2019-03-08 00:00:00-05:00,18.94266700744629,132294000,Tesla,TSLA
2019-03-11 00:00:00-04:00,19.39466667175293,110884500,Tesla,TSLA
2019-03-12 00:00:00-04:00,18.890666961669922,112561500,Tesla,TSLA
2019-03-13 00:00:00-04:00,19.263999938964844,102670500,Tesla,TSLA
2019-03-14 00:00:00-04:00,19.33066749572754,106551000,Tesla,TSLA
2019-03-15 00:00:00-04:00,18.36199951171875,221782500,Tesla,TSLA
2019-03-18 00:00:00-04:00,17.965999603271484,154215000,Tesla,TSLA
2019-03-19 00:00:00-04:00,17.83133316040039,177009000,Tesla,TSLA
2019-03-20 00:00:00-04:00,18.239999771118164,103623000,Tesla,TSLA
2019-03-21 00:00:00-04:00,18.26799964904785,89206500,Tesla,TSLA
2019-03-22 00:00:00-04:00,17.635332107543945,131184000,Tesla,TSLA
2019-03-25 00:00:00-04:00,17.3613338470459,153225000,Tesla,TSLA
2019-03-26 00:00:00-04:00,17.851333618164062,110263500,Tesla,TSLA
2019-03-27 00:00:00-04:00,18.32200050354004,131688000,Tesla,TSLA
2019-03-28 00:00:00-04:00,18.57466697692871,101611500,Tesla,TSLA
2019-03-29 00:00:00-04:00,18.657333374023438,89869500,Tesla,TSLA
2019-04-01 00:00:00-04:00,19.278667449951172,121656000,Tesla,TSLA
2019-04-02 00:00:00-04:00,19.058666229248047,82183500,Tesla,TSLA
2019-04-03 00:00:00-04:00,19.45400047302246,118791000,Tesla,TSLA
2019-04-04 00:00:00-04:00,17.851999282836914,355810500,Tesla,TSLA
2019-04-05 00:00:00-04:00,18.33066749572754,195574500,Tesla,TSLA
2019-04-08 00:00:00-04:00,18.213333129882812,156156000,Tesla,TSLA
2019-04-09 00:00:00-04:00,18.15399932861328,88560000,Tesla,TSLA
2019-04-10 00:00:00-04:00,18.40399932861328,105919500,Tesla,TSLA
2019-04-11 00:00:00-04:00,17.89466667175293,147538500,Tesla,TSLA
2019-04-12 00:00:00-04:00,17.84666633605957,101190000,Tesla,TSLA
2019-04-15 00:00:00-04:00,17.7586669921875,150579000,Tesla,TSLA
2019-04-16 00:00:00-04:00,18.224000930786133,109093500,Tesla,TSLA
2019-04-17 00:00:00-04:00,18.082000732421875,76897500,Tesla,TSLA
2019-04-18 00:00:00-04:00,18.21733283996582,88144500,Tesla,TSLA
2019-04-22 00:00:00-04:00,17.516666412353516,182206500,Tesla,TSLA
2019-04-23 00:00:00-04:00,17.593332290649414,164158500,Tesla,TSLA
2019-04-24 00:00:00-04:00,17.243999481201172,160912500,Tesla,TSLA
2019-04-25 00:00:00-04:00,16.5086669921875,327741000,Tesla,TSLA
2019-04-26 00:00:00-04:00,15.675999641418457,335410500,Tesla,TSLA
2019-04-29 00:00:00-04:00,16.097999572753906,250717500,Tesla,TSLA
2019-04-30 00:00:00-04:00,15.912667274475098,141969000,Tesla,TSLA
2019-05-01 00:00:00-04:00,15.600666999816895,160566000,Tesla,TSLA
2019-05-02 00:00:00-04:00,16.273332595825195,272389500,Tesla,TSLA
2019-05-03 00:00:00-04:00,17.00200080871582,355602000,Tesla,TSLA
2019-05-06 00:00:00-04:00,17.022666931152344,162508500,Tesla,TSLA
2019-05-07 00:00:00-04:00,16.470666885375977,151971000,Tesla,TSLA
2019-05-08 00:00:00-04:00,16.32266616821289,92646000,Tesla,TSLA
2019-05-09 00:00:00-04:00,16.131999969482422,100671000,Tesla,TSLA
2019-05-10 00:00:00-04:00,15.968000411987305,105124500,Tesla,TSLA
2019-05-13 00:00:00-04:00,15.133999824523926,162522000,Tesla,TSLA
2019-05-14 00:00:00-04:00,15.487333297729492,108786000,Tesla,TSLA
2019-05-15 00:00:00-04:00,15.463333129882812,109440000,Tesla,TSLA
2019-05-16 00:00:00-04:00,15.222000122070312,112249500,Tesla,TSLA
2019-05-17 00:00:00-04:00,14.0686674118042,266800500,Tesla,TSLA
2019-05-20 00:00:00-04:00,13.690667152404785,307893000,Tesla,TSLA
2019-05-21 00:00:00-04:00,13.67199993133545,270058500,Tesla,TSLA
2019-05-22 00:00:00-04:00,12.84866714477539,280278000,Tesla,TSLA
2019-05-23 00:00:00-04:00,13.03266716003418,398206500,Tesla,TSLA
2019-05-24 00:00:00-04:00,12.708666801452637,212049000,Tesla,TSLA
2019-05-28 00:00:00-04:00,12.579999923706055,154693500,Tesla,TSLA
2019-05-29 00:00:00-04:00,12.657333374023438,179529000,Tesla,TSLA
2019-05-30 00:00:00-04:00,12.54800033569336,118897500,Tesla,TSLA
2019-05-31 00:00:00-04:00,12.343999862670898,156100500,Tesla,TSLA
2019-06-03 00:00:00-04:00,11.9313325881958,195966000,Tesla,TSLA
2019-06-04 00:00:00-04:00,12.90666675567627,207112500,Tesla,TSLA
2019-06-05 00:00:00-04:00,13.105999946594238,202662000,Tesla,TSLA
