Company,Ticker,YearMonth,Close_Mean,Close_Norm_Mean,Volume_Mean
BYD,BYDDY,2020-05,1.8736178696155548,65.84978253337205,805320.0
BYD,BYDDY,2020-06,2.269002995707772,79.74590563954453,740945.4545454546
BYD,BYDDY,2020-07,3.074879299510609,108.06906598872673,1036200.0
BYD,BYDDY,2020-08,3.1198001362028576,109.64784433802194,531228.5714285715
BYD,BYDDY,2020-09,4.036316303979783,141.85953025069617,1079771.4285714286
BYD,BYDDY,2020-10,5.617754155939275,197.4404148752346,1218790.9090909092
BYD,BYDDY,2020-11,7.6854143142700195,270.1099671820423,2504400.0
BYD,BYDDY,2020-12,7.73241248997775,271.76175525473724,1245327.2727272727
BYD,BYDDY,2021-01,10.199692826522025,358.4762749255186,2211221.052631579
BYD,BYDDY,2021-02,10.324288117258172,362.85527500483636,2160157.8947368423
BYD,BYDDY,2021-03,7.777173788651176,273.33492651412604,2173200.0
BYD,BYDDY,2021-04,7.301371937706357,256.6124939830353,981228.5714285715
BYD,BYDDY,2021-05,6.540115094184875,229.85751987072248,1379430.0
BYD,BYDDY,2021-06,8.961024241013961,314.94228738762115,1237636.3636363635
BYD,BYDDY,2021-07,9.168691090175084,322.24090311840325,1425800.0
BYD,BYDDY,2021-08,10.937105438926004,384.3932246683877,1137627.2727272727
BYD,BYDDY,2021-09,10.462111155192057,367.699174725913,820257.1428571428
BYD,BYDDY,2021-10,11.29991744813465,397.1445398081111,906657.1428571428
BYD,BYDDY,2021-11,12.602342378525506,442.9192945343126,955971.4285714285
BYD,BYDDY,2021-12,11.442240888422186,402.1466097308637,975927.2727272727
BYD,BYDDY,2022-01,10.376880168914795,364.7036642739262,997950.0
BYD,BYDDY,2022-02,9.89776651482833,347.8648358009482,674431.5789473684
BYD,BYDDY,2022-03,8.68769645690918,305.3359661438334,1291930.4347826086
BYD,BYDDY,2022-04,9.497668170928955,333.80306292559544,885330.0
BYD,BYDDY,2022-05,10.078687758672805,354.2234560703366,1215600.0
BYD,BYDDY,2022-06,12.443199021475655,437.32607532813915,1403000.0
BYD,BYDDY,2022-07,12.182779693603516,428.17343199250206,1102530.0
BYD,BYDDY,2022-08,11.504464149475098,404.33349547490934,897782.6086956522
BYD,BYDDY,2022-09,8.877458731333414,312.00531142843937,962142.8571428572
BYD,BYDDY,2022-10,7.953355244227818,279.5269631744699,1216571.4285714286
BYD,BYDDY,2022-11,7.70989483878726,270.9703545864888,1298914.2857142857
BYD,BYDDY,2022-12,8.317314715612502,292.31860678030307,1275228.5714285714
BYD,BYDDY,2023-01,9.306536960601807,327.085605305507,1245420.0
BYD,BYDDY,2023-02,9.736954689025879,342.21297694028374,1335315.7894736843
BYD,BYDDY,2023-03,8.749880002892535,307.52145607033486,1081773.9130434783
BYD,BYDDY,2023-04,9.399445583945827,330.3509523871582,833400.0
BYD,BYDDY,2023-05,9.89527650312944,347.77732236956143,983809.0909090909
BYD,BYDDY,2023-06,10.574715841384162,371.65675552092864,1165000.0
BYD,BYDDY,2023-07,11.050580167770386,388.38138380084155,1169280.0
BYD,BYDDY,2023-08,10.105616030485734,355.16987149027744,1423982.608695652
BYD,BYDDY,2023-09,10.192678070068359,358.2297357595076,1120290.0
BYD,BYDDY,2023-10,10.04339616948908,352.9831052438993,1144090.9090909092
BYD,BYDDY,2023-11,9.926569711594354,348.87714694190555,1523685.7142857143
BYD,BYDDY,2023-12,8.652403259277344,304.09555878721454,2146200.0
BYD,BYDDY,2024-01,8.316075483957926,292.2750530032572,3867771.4285714286
BYD,BYDDY,2024-02,7.694140338897705,270.4166502220753,3194400.0
BYD,BYDDY,2024-03,8.45533857345581,297.16956447599574,2317620.0
BYD,BYDDY,2024-04,8.48948405005715,298.3696342688601,1850781.8181818181
BYD,BYDDY,2024-05,9.164712689139627,322.1010790660904,1770354.5454545454
BYD,BYDDY,2024-06,9.709336080049214,341.242299074492,1566378.9473684211
BYD,BYDDY,2024-07,9.99832734194669,351.39912563907757,1245981.8181818181
BYD,BYDDY,2024-08,9.307735399766402,327.12772539821526,1468445.4545454546
BYD,BYDDY,2024-09,10.391329956054687,365.211513476395,1882860.0
BYD,BYDDY,2024-10,12.316395344941512,432.8694597825591,2847913.0434782607
BYD,BYDDY,2024-11,11.445984029769898,402.2781653953008,1859700.0
BYD,BYDDY,2024-12,11.381985521316528,400.02888717669623,1339680.0
Tesla,TSLA,2018-01,22.572222210112074,105.63233342368056,88765357.14285715
Tesla,TSLA,2018-02,22.385157936497738,104.75691958368941,86202631.57894737
Tesla,TSLA,2018-03,21.06555548168364,98.58151136751547,112334642.85714285
Tesla,TSLA,2018-04,19.318190347580682,90.40428119760384,135936285.7142857
Tesla,TSLA,2018-05,19.323485027660023,90.42905897120124,106075977.27272727
Tesla,TSLA,2018-06,22.37336494809105,104.70173135845218,152446500.0
Tesla,TSLA,2018-07,20.798317228044784,97.33090342784634,123091571.42857143
Tesla,TSLA,2018-08,22.08095650050951,103.3333332298445,180887086.95652175
Tesla,TSLA,2018-09,19.343192853425677,90.52128664834154,154796368.42105263
Tesla,TSLA,2018-10,18.999536431354024,88.91306086438664,186756978.26086956
Tesla,TSLA,2018-11,22.96634919302804,107.47674876228194,95013642.85714285
Tesla,TSLA,2018-12,22.940631464907998,107.35639625084603,115619368.42105263
Tesla,TSLA,2019-01,21.232952481224423,99.3648873021053,125465785.71428572
Tesla,TSLA,2019-02,20.515227970324066,96.00611676830245,101486921.05263157
Tesla,TSLA,2019-03,18.517142886207218,86.65558017293965,152709642.85714287
Tesla,TSLA,2019-04,17.777047566005162,83.19211986756189,164819500.0
Tesla,TSLA,2019-05,14.647697101939809,68.5475452863488,192681000.0
Tesla,TSLA,2019-06,14.247766637802124,66.6759711125329,161227950.0
Tesla,TSLA,2019-07,16.158818244934082,75.61921288444799,135911386.36363637
Tesla,TSLA,2019-08,15.006848508661443,70.22828370861224,91220863.63636364
Tesla,TSLA,2019-09,15.81743335723877,74.02161731112946,101831475.0
Tesla,TSLA,2019-10,17.756985581439473,83.0982348161453,148684304.3478261
Tesla,TSLA,2019-11,22.553333377838136,105.54393843048179,118328100.0
Tesla,TSLA,2019-12,25.179650897071475,117.83444511102594,147914285.7142857
Tesla,TSLA,2020-01,35.243936357044035,164.93277453038905,290870357.14285713
Tesla,TSLA,2020-02,53.163122277510794,248.79006621448806,373094842.1052632
Tesla,TSLA,2020-03,37.27342466874556,174.43027034739717,287001136.3636364
Tesla,TSLA,2020-04,44.2399050394694,207.03164962055348,272483928.5714286
Tesla,TSLA,2020-05,53.295033073425294,249.4073756245461,204527700.0
Tesla,TSLA,2020-06,64.2361516085538,300.60906371589186,174390477.27272728
Tesla,TSLA,2020-07,97.34272766113281,455.539528583272,258159204.54545453
Tesla,TSLA,2020-08,120.01990472702752,561.6630243841996,222482628.57142857
Tesla,TSLA,2020-09,137.83174532935732,645.0179669273339,248040685.7142857
Tesla,TSLA,2020-10,142.40318090265447,666.41113779941,113681781.81818181
Tesla,TSLA,2020-11,155.20416564941405,726.3165328612835,117389820.0
Tesla,TSLA,2020-12,212.93954467773438,996.5036128524575,163138090.9090909
Tesla,TSLA,2021-01,276.25894727204974,1292.8225213219384,111425494.73684211
Tesla,TSLA,2021-02,264.7564906070107,1238.9939117006616,82556510.5263158
Tesla,TSLA,2021-03,218.93420211128566,1024.557104745602,122928573.91304348
Tesla,TSLA,2021-04,236.53936476934524,1106.944846393882,96934242.85714285
Tesla,TSLA,2021-05,205.58433532714844,962.0830795398799,93776370.0
Tesla,TSLA,2021-06,208.97318337180397,977.9420376541092,70898440.9090909
Tesla,TSLA,2021-07,219.71158781505767,1028.1950746847274,64064257.14285714
Tesla,TSLA,2021-08,235.08106162331322,1100.120353762162,51998850.0
Tesla,TSLA,2021-09,251.31746273949034,1176.1026350076613,55738757.14285714
Tesla,TSLA,2021-10,292.78301711309524,1370.1510199836055,75562085.71428572
Tesla,TSLA,2021-11,373.5541251046317,1748.1395286444783,92730214.28571428
Tesla,TSLA,2021-12,339.62999933416194,1589.3831363346515,69553077.27272727
Tesla,TSLA,2022-01,336.7228302001953,1575.7783146020079,95800320.0
Tesla,TSLA,2022-02,292.9615767629523,1370.9866343194092,73217194.73684211
Tesla,TSLA,2022-03,304.79318635360056,1426.3555970021478,75185778.26086956
Tesla,TSLA,2022-04,332.46250305175784,1555.8410530577678,76047990.0
Tesla,TSLA,2022-05,255.22333344959077,1194.381129403055,92772457.14285715
Tesla,TSLA,2022-06,234.02587309337798,1095.1823363360784,95772757.14285715
Tesla,TSLA,2022-07,251.3946662902832,1176.4639282442301,87244200.0
Tesla,TSLA,2022-08,294.8698571246603,1379.9169073584326,73707095.6521739
Tesla,TSLA,2022-09,288.7347630092076,1351.2062070491452,61870047.61904762
Tesla,TSLA,2022-10,223.81047712053572,1047.3768476511946,82631576.1904762
Tesla,TSLA,2022-11,191.24666631789435,894.9863878979992,89775014.28571428
Tesla,TSLA,2022-12,152.97047642299108,715.8634280258768,140202271.42857143
Tesla,TSLA,2023-01,134.1959991455078,628.0035875028652,194874970.0
Tesla,TSLA,2023-02,199.77526373612253,934.8980828003749,190781321.0526316
Tesla,TSLA,2023-03,188.52260888141134,882.2384829413078,143983473.91304347
Tesla,TSLA,2023-04,176.95526203356292,828.1062035544827,131851384.21052632
Tesla,TSLA,2023-05,175.79908960515803,822.6956068345098,121936645.45454545
Tesla,TSLA,2023-06,246.0904758998326,1151.6416487782874,163937580.95238096
Tesla,TSLA,2023-07,273.50550003051757,1279.9370794556194,119654455.0
Tesla,TSLA,2023-08,242.3330429740574,1134.0578059497868,108798173.91304348
Tesla,TSLA,2023-09,256.9680000305176,1202.5457310215456,122022085.0
Tesla,TSLA,2023-10,236.90772663463247,1108.6686874500433,117773681.81818181
Tesla,TSLA,2023-11,229.41190519787017,1073.5901248733499,126240580.95238096
Tesla,TSLA,2023-12,247.13799819946288,1156.5437901710707,114775595.0
Tesla,TSLA,2024-01,216.13047645205543,1011.4363725063254,111629209.52380952
Tesla,TSLA,2024-02,192.79300079345703,902.2228450525806,100992235.0
Tesla,TSLA,2024-03,176.16300048828126,824.3986184115159,94978910.0
Tesla,TSLA,2024-04,165.8722721446644,776.2405931428086,112793281.81818181
Tesla,TSLA,2024-05,177.23181915283203,829.4004214458979,75823604.54545455
Tesla,TSLA,2024-06,182.2199996145148,852.7438537761855,73951442.10526316
Tesla,TSLA,2024-07,240.62136355313388,1126.0475759590308,133914286.36363636
Tesla,TSLA,2024-08,209.010910727761,978.118592208931,73562413.63636364
Tesla,TSLA,2024-09,235.15999908447264,1100.4897612639663,80557410.0
Tesla,TSLA,2024-10,238.78043597677478,1117.4324970472305,83078600.0
Tesla,TSLA,2024-11,318.2194999694824,1489.1873741892593,104572600.0
Tesla,TSLA,2024-12,416.56750030517577,1949.4313265263131,91327040.0
Volkswagen,VWAGY,2018-01,14.498734928312755,108.42389783502362,380419.04761904763
Volkswagen,VWAGY,2018-02,13.647054973401522,102.05489661691671,458600.0
Volkswagen,VWAGY,2018-03,12.919778551374163,96.6162052504216,357409.5238095238
Volkswagen,VWAGY,2018-04,13.536946523757209,101.23148772269003,389657.14285714284
Volkswagen,VWAGY,2018-05,13.081042636524547,97.82216430679827,184309.0909090909
Volkswagen,VWAGY,2018-06,11.806894484020415,88.29387719782989,351171.4285714286
Volkswagen,VWAGY,2018-07,11.08365213303339,82.88535327066647,283580.95238095237
Volkswagen,VWAGY,2018-08,10.623351180035135,79.44314788185089,163852.1739130435
Volkswagen,VWAGY,2018-09,10.895455812153063,81.47799057530403,114005.26315789473
Volkswagen,VWAGY,2018-10,10.675004710321842,79.82942138214696,141986.95652173914
Volkswagen,VWAGY,2018-11,10.884381702968053,81.39517658575072,103042.85714285714
Volkswagen,VWAGY,2018-12,10.585402990642347,79.15936514976485,218884.2105263158
Volkswagen,VWAGY,2019-01,10.931588218325661,81.74819458515465,114347.61904761905
Volkswagen,VWAGY,2019-02,11.13587118449964,83.27585583031824,92268.42105263157
Volkswagen,VWAGY,2019-03,11.031278383164178,82.49369385119756,140757.14285714287
Volkswagen,VWAGY,2019-04,11.590452330453056,86.67528757179616,121571.42857142857
Volkswagen,VWAGY,2019-05,11.244951551610773,84.09157655615681,92450.0
Volkswagen,VWAGY,2019-06,11.233375024795532,84.00500540585259,84395.0
Volkswagen,VWAGY,2019-07,11.802995118227871,88.26471710624932,125077.27272727272
Volkswagen,VWAGY,2019-08,10.969516710801559,82.0318300204927,89295.45454545454
Volkswagen,VWAGY,2019-09,11.683661603927613,87.37232167818203,76815.0
Volkswagen,VWAGY,2019-10,12.136967161427373,90.76221436174475,129182.60869565218
Volkswagen,VWAGY,2019-11,13.265744495391846,99.20339484689597,57305.0
Volkswagen,VWAGY,2019-12,13.150952339172363,98.34496043315286,76195.23809523809
Volkswagen,VWAGY,2020-01,13.235050156002952,98.97385758488865,136066.66666666666
Volkswagen,VWAGY,2020-02,12.230695423326994,91.46312954798034,117721.05263157895
Volkswagen,VWAGY,2020-03,9.37772622975436,70.12816191805717,366222.7272727273
Volkswagen,VWAGY,2020-04,9.528584798177084,71.25630682801496,205195.2380952381
Volkswagen,VWAGY,2020-05,10.110382556915283,75.60708509011656,179780.0
Volkswagen,VWAGY,2020-06,11.211545033888383,83.84175718346911,111190.90909090909
Volkswagen,VWAGY,2020-07,11.350427280772816,84.88034121316201,94722.72727272728
Volkswagen,VWAGY,2020-08,11.883603822617303,88.86752210768888,83571.42857142857
Volkswagen,VWAGY,2020-09,12.153248423621768,90.8839682883817,149638.09523809524
Volkswagen,VWAGY,2020-10,11.88182327964089,88.85420691772782,181959.0909090909
Volkswagen,VWAGY,2020-11,12.85522665977478,96.13347570646934,158230.0
Volkswagen,VWAGY,2020-12,13.937470652840354,104.22667230030244,223972.72727272726
Volkswagen,VWAGY,2021-01,14.571630728872199,108.96902448721347,372921.05263157893
Volkswagen,VWAGY,2021-02,15.654259430734735,117.06509799599843,344752.63157894736
Volkswagen,VWAGY,2021-03,21.837619366853133,163.30526924581503,2879339.1304347827
Volkswagen,VWAGY,2021-04,24.101991653442383,180.2386134772612,850395.2380952381
Volkswagen,VWAGY,2021-05,22.833303356170653,170.75115605369908,538210.0
Volkswagen,VWAGY,2021-06,24.77418951554732,185.26541841480537,399118.1818181818
Volkswagen,VWAGY,2021-07,23.274601436796644,174.05125487233113,393971.4285714286
Volkswagen,VWAGY,2021-08,24.324818177656695,181.90494646533227,474890.9090909091
Volkswagen,VWAGY,2021-09,23.15447289603097,173.15291410705422,401290.4761904762
Volkswagen,VWAGY,2021-10,22.56996608915783,168.78187714240616,458709.5238095238
Volkswagen,VWAGY,2021-11,22.744073232014973,170.0838786730795,497038.09523809527
Volkswagen,VWAGY,2021-12,21.3248179175637,159.47045660717333,463872.7272727273
Volkswagen,VWAGY,2022-01,21.3769323348999,159.86017669578317,373865.0
Volkswagen,VWAGY,2022-02,19.953685559724505,149.21690583741994,380915.7894736842
Volkswagen,VWAGY,2022-03,16.859832888064176,126.08057238161884,557408.695652174
Volkswagen,VWAGY,2022-04,16.389033222198485,122.55985591049391,305705.0
Volkswagen,VWAGY,2022-05,14.962967146010627,111.89550186063482,385690.4761904762
Volkswagen,VWAGY,2022-06,15.199519475301107,113.66447865139905,357476.1904761905
Volkswagen,VWAGY,2022-07,13.813145923614503,103.29695175526179,336085.0
Volkswagen,VWAGY,2022-08,14.419394576031229,107.83057777692886,277560.8695652174
Volkswagen,VWAGY,2022-09,14.093345869155158,105.39233251909334,805476.1904761905
Volkswagen,VWAGY,2022-10,12.281849270775204,91.84566633874286,402033.3333333333
Volkswagen,VWAGY,2022-11,13.721465156191872,102.61134806572495,279019.04761904763
Volkswagen,VWAGY,2022-12,13.539058185759044,101.24727907457563,364833.3333333333
Volkswagen,VWAGY,2023-01,14.290703535079956,106.86820524267857,230175.0
Volkswagen,VWAGY,2023-02,14.710874105754652,110.01030910576495,179957.8947368421
Volkswagen,VWAGY,2023-03,14.498855839604916,108.42480202933115,226321.73913043478
Volkswagen,VWAGY,2023-04,13.918782033418355,104.08691576479038,181700.0
Volkswagen,VWAGY,2023-05,13.93077347495339,104.17658971485002,198645.45454545456
Volkswagen,VWAGY,2023-06,14.582079751150948,109.04716397521906,213057.14285714287
Volkswagen,VWAGY,2023-07,14.665319299697876,109.66964285714286,210040.0
Volkswagen,VWAGY,2023-08,13.041651186735734,97.5275886387422,237982.60869565216
Volkswagen,VWAGY,2023-09,11.714121103286743,87.60010276825295,402860.0
Volkswagen,VWAGY,2023-10,10.88214297728105,81.3784350309621,387045.45454545453
Volkswagen,VWAGY,2023-11,11.130772408984956,83.23772635776623,253676.19047619047
Volkswagen,VWAGY,2023-12,11.617911767959594,86.8806337114102,397395.0
Volkswagen,VWAGY,2024-01,11.654922894069127,87.15740893186222,334004.7619047619
Volkswagen,VWAGY,2024-02,12.901465606689452,96.47925807169386,245910.0
Volkswagen,VWAGY,2024-03,13.069315814971924,97.73446922800431,213340.0
Volkswagen,VWAGY,2024-04,13.437631520357998,100.48879397490563,201963.63636363635
Volkswagen,VWAGY,2024-05,13.025541565634988,97.40711827211886,169318.18181818182
Volkswagen,VWAGY,2024-06,11.919385257520174,89.13510149730331,347715.7894736842
Volkswagen,VWAGY,2024-07,11.365892150185324,84.99599002179976,306577.2727272727
Volkswagen,VWAGY,2024-08,10.589121558449484,79.187173204606,351095.45454545453
Volkswagen,VWAGY,2024-09,10.246980142593383,76.62858405173644,408445.0
Volkswagen,VWAGY,2024-10,9.790794455486795,73.21715329055617,358965.2173913043
Volkswagen,VWAGY,2024-11,8.591655349731445,64.24979603247506,510320.0
Volkswagen,VWAGY,2024-12,8.630094528198242,64.53725046070987,526450.0
